Datetime,Open,High,Low,Close,Volume
2024-06-12 12:41:00,23082.54,23083.51,23081.18,23083.28,4747
2024-06-12 12:42:00,23087.6,23088.69,23086.15,23085.74,2275
2024-06-12 12:43:00,23081.59,23081.66,23077.34,23081.71,1260
2024-06-12 12:44:00,23082.41,23085.19,23080.77,23082.94,4073
2024-06-12 12:45:00,23079.84,23082.77,23076.77,23081.41,3398
2024-06-12 12:46:00,23078.41,23081.04,23076.34,23080.09,1807
2024-06-12 12:47:00,23075.71,23077.59,23073.31,23077.48,9947
2024-06-12 12:48:00,23080.57,23082.02,23077.07,23079.37,3170
2024-06-12 12:49:00,23079.41,23082.81,23078.56,23079.51,7859
2024-06-12 12:50:00,23079.06,23080.68,23075.36,23078.98,4749
2024-06-12 12:51:00,23074.07,23077.25,23071.26,23074.96,7737
2024-06-12 12:52:00,23075.04,23076.55,23072.29,23077.01,3502
2024-06-12 12:53:00,23081.89,23085.84,23080.72,23082.21,6838
2024-06-12 12:54:00,23079.75,23084.09,23074.87,23080.34,2180
2024-06-12 12:55:00,23075.51,23078.38,23073.38,23074.57,5653
2024-06-12 12:56:00,23078.11,23078.83,23076.76,23077.42,3546
2024-06-12 12:57:00,23077.28,23081.43,23075.2,23075.42,4526
2024-06-12 12:58:00,23076.44,23079.13,23071.74,23075.8,8163
2024-06-12 12:59:00,23079.63,23084.19,23078.01,23080.81,6101
2024-06-12 13:00:00,23080.23,23082.89,23079.13,23081.53,7882
2024-06-12 13:01:00,23079.65,23083.6,23079.65,23080.5,4627
2024-06-12 13:02:00,23076.98,23079.55,23076.98,23076.51,2731
2024-06-12 13:03:00,23079.67,23080.8,23078.49,23079.67,1331
2024-06-12 13:04:00,23084.01,23088.25,23082.43,23082.06,9139
2024-06-12 13:05:00,23084.7,23085.37,23083.96,23086.3,1942
2024-06-12 13:06:00,23087.91,23092.89,23085.63,23089.37,2178
2024-06-12 13:07:00,23089.63,23090.89,23086.6,23091.51,2902
2024-06-12 13:08:00,23094.98,23095.76,23093.06,23096.41,2698
2024-06-12 13:09:00,23097.02,23098.64,23093.04,23096.12,2191
2024-06-12 13:10:00,23094.25,23098.05,23092.59,23093.77,7118
2024-06-12 13:11:00,23097.57,23099.99,23095.59,23097.4,4283
2024-06-12 13:12:00,23092.46,23095.82,23087.81,23091.66,2992
2024-06-12 13:13:00,23088.09,23092.19,23083.48,23086.23,4598
2024-06-12 13:14:00,23089.93,23092.98,23085.66,23088.65,7604
2024-06-12 13:15:00,23084.58,23087.94,23083.53,23082.82,7983
2024-06-12 13:16:00,23078.72,23082.58,23077.64,23079.04,7799
2024-06-12 13:17:00,23083.93,23088.91,23082.62,23083.03,5791
2024-06-12 13:18:00,23078.34,23079.57,23073.78,23078.03,7147
2024-06-12 13:19:00,23073.85,23074.18,23072.69,23071.97,9294
2024-06-12 13:20:00,23069.56,23070.55,23066.06,23069.26,1307
2024-06-12 13:21:00,23066.87,23071.12,23066.75,23065.77,6607
2024-06-12 13:22:00,23065.16,23069.54,23063.23,23064.14,7707
2024-06-12 13:23:00,23065.61,23070.34,23064.58,23063.77,2205
2024-06-12 13:24:00,23068.27,23069.44,23065.31,23067.39,1118
2024-06-12 13:25:00,23063.17,23064.64,23061.85,23064.65,4432
2024-06-12 13:26:00,23061.38,23061.95,23058.37,23061.77,6119
2024-06-12 13:27:00,23061.96,23066.67,23059.03,23060.01,4724
2024-06-12 13:28:00,23062.11,23066.06,23059.19,23061.73,9984
2024-06-12 13:29:00,23065.92,23070.86,23061.28,23065.95,2527
2024-06-12 13:30:00,23065.33,23068.05,23060.93,23067.2,7397
2024-06-12 13:31:00,23068.72,23071.62,23066.83,23067.1,8726
2024-06-12 13:32:00,23065.96,23069.8,23063.37,23066.8,1911
2024-06-12 13:33:00,23066.81,23067.75,23064.69,23068.5,5899
2024-06-12 13:34:00,23072.5,23075.45,23068.48,23074.44,6142
2024-06-12 13:35:00,23070.39,23072.61,23066.92,23070.03,8689
2024-06-12 13:36:00,23070.38,23071.68,23067.34,23071.43,9983
2024-06-12 13:37:00,23068.3,23072.36,23067.62,23067.76,6335
2024-06-12 13:38:00,23066.08,23070.01,23065.65,23066.54,2569
2024-06-12 13:39:00,23070.11,23071.3,23068.92,23069.91,1412
2024-06-12 13:40:00,23072.36,23077.2,23071.35,23071.58,5981
2024-06-12 13:41:00,23070.92,23073.07,23069.44,23070.31,7417
2024-06-12 13:42:00,23070.45,23074.57,23068.03,23069.89,5313
2024-06-12 13:43:00,23068.84,23069.08,23065.37,23067.74,4558
2024-06-12 13:44:00,23063.02,23064.88,23062.58,23062.08,4317
2024-06-12 13:45:00,23060.44,23063.34,23060.4,23061.58,4364
2024-06-12 13:46:00,23062.18,23066.72,23060.92,23062.4,5783
2024-06-12 13:47:00,23060.47,23063.95,23057.52,23060.15,4060
2024-06-12 13:48:00,23060.13,23061.6,23056.55,23061.88,6427
2024-06-12 13:49:00,23060.02,23064.76,23055.75,23061.46,5223
2024-06-12 13:50:00,23062.4,23062.42,23057.65,23063.26,9438
2024-06-12 13:51:00,23060.34,23064.66,23059.92,23058.39,3967
2024-06-12 13:52:00,23056.9,23060.47,23054.18,23055.19,6104
2024-06-12 13:53:00,23052.51,23055.89,23048.61,23053.27,5992
2024-06-12 13:54:00,23053.14,23055.02,23048.31,23052.49,9243
2024-06-12 13:55:00,23055.28,23057.17,23053.74,23054.67,4075
2024-06-12 13:56:00,23056.17,23059.0,23053.61,23055.4,7542
2024-06-12 13:57:00,23055.06,23056.91,23050.95,23053.97,3280
2024-06-12 13:58:00,23053.16,23055.53,23048.66,23051.48,7090
2024-06-12 13:59:00,23049.92,23050.74,23047.86,23051.44,2234
2024-06-12 14:00:00,23047.31,23050.95,23046.73,23046.75,3219
2024-06-12 14:01:00,23048.03,23050.3,23044.7,23049.05,1291
2024-06-12 14:02:00,23047.71,23048.46,23047.19,23049.65,7151
2024-06-12 14:03:00,23050.35,23051.3,23047.52,23050.87,1584
2024-06-12 14:04:00,23054.29,23055.01,23051.41,23053.95,3726
2024-06-12 14:05:00,23058.03,23058.26,23057.97,23059.2,5868
2024-06-12 14:06:00,23059.13,23060.71,23058.34,23060.2,8959
2024-06-12 14:07:00,23055.95,23059.32,23054.51,23054.57,5648
2024-06-12 14:08:00,23055.87,23059.95,23054.85,23057.06,8316
2024-06-12 14:09:00,23055.16,23056.49,23051.97,23056.09,5315
2024-06-12 14:10:00,23053.99,23054.15,23052.85,23055.97,7528
2024-06-12 14:11:00,23057.19,23060.21,23052.35,23058.39,5729
2024-06-12 14:12:00,23058.97,23063.63,23058.58,23059.06,6246
2024-06-12 14:13:00,23055.4,23058.11,23054.34,23055.07,6572
2024-06-12 14:14:00,23057.29,23060.57,23053.66,23057.96,4256
2024-06-12 14:15:00,23056.03,23056.97,23055.47,23056.25,5381
2024-06-12 14:16:00,23059.64,23060.15,23055.78,23061.07,6999
2024-06-12 14:17:00,23058.87,23059.05,23055.61,23057.19,2978
2024-06-12 14:18:00,23058.14,23060.83,23053.29,23059.86,2031
2024-06-12 14:19:00,23059.28,23062.52,23058.46,23059.52,7593
2024-06-12 14:20:00,23055.78,23058.33,23051.24,23057.29,7429
2024-06-12 14:21:00,23055.5,23060.17,23054.24,23056.39,2257
2024-06-12 14:22:00,23059.21,23059.59,23055.84,23058.71,5354
2024-06-12 14:23:00,23063.52,23065.28,23062.16,23062.65,5240
2024-06-12 14:24:00,23066.28,23070.4,23065.47,23066.16,1213
2024-06-12 14:25:00,23065.63,23066.17,23061.79,23067.02,1666
2024-06-12 14:26:00,23068.23,23071.39,23067.39,23067.51,2219
2024-06-12 14:27:00,23067.91,23069.96,23066.23,23067.86,3059
2024-06-12 14:28:00,23064.44,23064.58,23063.63,23064.38,3376
2024-06-12 14:29:00,23062.78,23066.87,23060.74,23062.11,1932
2024-06-12 14:30:00,23057.19,23060.0,23056.91,23058.59,5919
2024-06-12 14:31:00,23057.51,23058.58,23054.9,23058.88,8875
2024-06-12 14:32:00,23057.16,23058.85,23052.78,23056.92,7761
2024-06-12 14:33:00,23054.17,23055.87,23052.64,23055.35,6769
2024-06-12 14:34:00,23051.57,23052.18,23046.7,23049.59,5917
2024-06-12 14:35:00,23050.37,23053.84,23049.4,23050.8,4116
2024-06-12 14:36:00,23052.47,23053.25,23050.96,23051.31,7230
2024-06-12 14:37:00,23054.07,23056.57,23051.74,23053.61,9713
2024-06-12 14:38:00,23053.83,23058.18,23049.58,23052.02,2261
2024-06-12 14:39:00,23050.07,23054.95,23046.69,23051.46,8949
2024-06-12 14:40:00,23052.76,23055.11,23051.38,23051.17,9121
2024-06-12 14:41:00,23050.6,23055.28,23045.73,23050.99,8693
2024-06-12 14:42:00,23052.66,23052.99,23051.16,23053.47,5064
2024-06-12 14:43:00,23056.5,23061.35,23056.4,23057.87,9070
2024-06-12 14:44:00,23055.89,23056.97,23051.49,23055.83,2061
2024-06-12 14:45:00,23054.88,23057.54,23052.9,23056.75,9163
2024-06-12 14:46:00,23059.69,23062.5,23055.77,23060.07,2682
2024-06-12 14:47:00,23058.68,23061.42,23058.34,23057.36,7758
2024-06-12 14:48:00,23057.63,23062.13,23055.18,23058.15,1127
2024-06-12 14:49:00,23059.81,23063.59,23059.3,23061.58,5027
2024-06-12 14:50:00,23058.98,23062.68,23057.14,23059.13,8260
2024-06-12 14:51:00,23063.15,23064.13,23062.36,23063.51,7443
2024-06-12 14:52:00,23061.73,23063.93,23059.47,23061.7,2600
2024-06-12 14:53:00,23060.66,23064.4,23056.54,23059.29,1628
2024-06-12 14:54:00,23056.99,23057.66,23054.66,23056.91,2218
2024-06-12 14:55:00,23057.6,23059.49,23053.16,23058.04,2361
2024-06-12 14:56:00,23058.63,23059.2,23054.5,23057.34,3979
2024-06-12 14:57:00,23060.82,23063.4,23055.87,23061.65,1302
2024-06-12 14:58:00,23056.83,23057.23,23052.24,23057.35,5863
2024-06-12 14:59:00,23059.61,23059.92,23057.09,23061.13,2241
2024-06-12 15:00:00,23059.92,23063.45,23057.01,23058.57,6015
2024-06-12 15:01:00,23061.68,23064.61,23058.28,23060.39,2690
2024-06-12 15:02:00,23061.32,23062.05,23060.83,23059.97,4171
2024-06-12 15:03:00,23056.57,23061.2,23053.32,23055.67,6808
2024-06-12 15:04:00,23052.14,23056.16,23047.6,23053.33,6321
2024-06-12 15:05:00,23049.65,23054.6,23046.16,23050.21,7181
2024-06-12 15:06:00,23047.89,23048.79,23044.32,23048.82,8964
2024-06-12 15:07:00,23047.41,23052.27,23044.99,23047.62,4819
2024-06-12 15:08:00,23050.12,23051.78,23049.57,23048.28,5609
2024-06-12 15:09:00,23045.94,23050.03,23044.18,23045.67,8229
2024-06-12 15:10:00,23050.51,23055.26,23048.49,23048.53,1416
2024-06-12 15:11:00,23048.19,23051.66,23047.74,23049.72,4035
2024-06-12 15:12:00,23046.56,23049.56,23045.7,23046.89,5915
2024-06-12 15:13:00,23044.87,23047.04,23044.33,23043.91,8349
2024-06-12 15:14:00,23039.38,23043.82,23036.15,23039.56,7530
2024-06-12 15:15:00,23043.42,23046.07,23042.91,23043.62,9347
2024-06-12 15:16:00,23039.6,23044.28,23036.06,23038.5,2490
2024-06-12 15:17:00,23043.44,23044.88,23040.39,23043.73,9797
2024-06-12 15:18:00,23047.92,23051.94,23043.64,23047.71,8885
2024-06-12 15:19:00,23052.03,23054.7,23050.16,23051.57,4335
2024-06-12 15:20:00,23053.58,23058.35,23050.55,23052.89,6878
2024-06-12 15:21:00,23052.19,23055.05,23047.76,23053.84,2090
2024-06-12 15:22:00,23054.61,23054.84,23052.93,23053.65,2414
2024-06-12 15:23:00,23053.96,23055.5,23049.15,23052.93,5311
2024-06-12 15:24:00,23057.26,23059.22,23054.54,23058.87,1097
2024-06-12 15:25:00,23061.48,23064.16,23061.13,23062.81,3622
2024-06-12 15:26:00,23065.78,23069.61,23063.49,23066.35,9428
2024-06-12 15:27:00,23069.85,23071.89,23066.02,23069.32,3786
2024-06-12 15:28:00,23071.34,23073.89,23070.21,23072.95,2981
2024-06-12 15:29:00,23068.37,23072.57,23066.63,23069.27,5718
2024-06-13 09:15:00,23068.79,23072.88,23065.83,23069.63,8116
2024-06-13 09:16:00,23071.18,23075.76,23068.92,23069.86,4903
2024-06-13 09:17:00,23072.4,23076.49,23070.56,23072.37,5171
2024-06-13 09:18:00,23068.69,23072.85,23065.67,23070.48,3175
2024-06-13 09:19:00,23069.49,23072.63,23069.07,23068.08,6692
2024-06-13 09:20:00,23066.36,23069.43,23062.54,23067.11,1463
2024-06-13 09:21:00,23065.61,23065.72,23062.56,23065.33,7305
2024-06-13 09:22:00,23067.36,23071.47,23064.79,23067.92,3511
2024-06-13 09:23:00,23070.16,23074.71,23069.03,23069.42,6104
2024-06-13 09:24:00,23065.92,23067.68,23063.55,23066.68,5160
2024-06-13 09:25:00,23066.69,23067.38,23063.42,23065.85,7268
2024-06-13 09:26:00,23061.38,23064.51,23057.34,23059.53,8939
2024-06-13 09:27:00,23056.04,23056.33,23053.14,23057.07,2223
2024-06-13 09:28:00,23052.71,23053.77,23051.49,23054.17,8772
2024-06-13 09:29:00,23050.49,23053.34,23045.76,23050.76,5049
2024-06-13 09:30:00,23048.73,23052.79,23046.7,23047.54,1621
2024-06-13 09:31:00,23045.75,23047.35,23042.46,23044.41,7719
2024-06-13 09:32:00,23045.61,23049.3,23041.06,23045.02,2279
2024-06-13 09:33:00,23046.24,23047.32,23045.59,23046.27,1066
2024-06-13 09:34:00,23048.12,23051.66,23044.94,23046.12,4115
2024-06-13 09:35:00,23044.49,23045.32,23041.53,23042.86,6836
2024-06-13 09:36:00,23039.14,23042.17,23036.8,23040.78,5238
2024-06-13 09:37:00,23042.26,23043.41,23037.43,23044.01,6328
2024-06-13 09:38:00,23048.55,23049.27,23044.6,23048.15,2336
2024-06-13 09:39:00,23051.02,23054.01,23046.58,23050.82,3251
2024-06-13 09:40:00,23055.7,23057.81,23051.33,23054.54,3461
2024-06-13 09:41:00,23054.0,23055.35,23049.41,23052.1,2087
2024-06-13 09:42:00,23056.73,23059.53,23051.98,23058.06,1252
2024-06-13 09:43:00,23055.56,23056.56,23055.5,23055.0,8582
2024-06-13 09:44:00,23051.97,23054.65,23048.11,23051.1,8746
2024-06-13 09:45:00,23051.39,23054.78,23050.58,23050.08,1767
2024-06-13 09:46:00,23049.17,23049.21,23045.26,23048.74,6918
2024-06-13 09:47:00,23049.64,23054.05,23044.98,23051.1,4275
2024-06-13 09:48:00,23047.8,23050.7,23044.72,23045.83,7134
2024-06-13 09:49:00,23040.88,23045.24,23036.82,23040.41,8122
2024-06-13 09:50:00,23040.69,23042.92,23039.8,23041.25,2143
2024-06-13 09:51:00,23044.19,23045.74,23042.56,23042.94,3878
2024-06-13 09:52:00,23040.87,23045.13,23038.72,23039.37,5780
2024-06-13 09:53:00,23038.5,23042.22,23034.85,23037.35,2947
2024-06-13 09:54:00,23042.33,23042.35,23038.48,23042.6,6633
2024-06-13 09:55:00,23044.31,23046.6,23044.23,23045.81,7964
2024-06-13 09:56:00,23043.5,23047.72,23041.1,23043.21,3393
2024-06-13 09:57:00,23042.39,23046.9,23040.11,23041.39,1442
2024-06-13 09:58:00,23039.9,23042.04,23036.47,23039.68,5823
2024-06-13 09:59:00,23043.65,23044.85,23041.03,23044.5,9378
2024-06-13 10:00:00,23043.51,23043.72,23042.59,23041.9,1292
2024-06-13 10:01:00,23042.49,23042.72,23041.96,23040.57,8372
2024-06-13 10:02:00,23036.49,23040.07,23034.82,23038.29,4513
2024-06-13 10:03:00,23042.18,23043.88,23041.43,23042.06,3947
2024-06-13 10:04:00,23042.36,23044.9,23040.64,23042.17,7281
2024-06-13 10:05:00,23043.01,23043.16,23042.11,23041.47,6429
2024-06-13 10:06:00,23045.52,23049.35,23041.32,23045.49,3263
2024-06-13 10:07:00,23048.99,23049.21,23047.39,23049.48,1645
2024-06-13 10:08:00,23049.54,23049.87,23046.56,23049.05,4725
2024-06-13 10:09:00,23051.83,23056.4,23047.33,23052.67,8026
2024-06-13 10:10:00,23056.26,23059.75,23054.15,23058.02,4181
2024-06-13 10:11:00,23062.12,23064.48,23057.83,23060.42,3939
2024-06-13 10:12:00,23064.99,23066.69,23064.27,23063.44,3355
2024-06-13 10:13:00,23065.19,23069.18,23061.5,23065.54,4198
2024-06-13 10:14:00,23070.43,23071.92,23067.23,23069.47,8467
2024-06-13 10:15:00,23072.74,23076.25,23071.33,23074.58,1676
2024-06-13 10:16:00,23072.22,23073.23,23068.05,23072.51,5391
2024-06-13 10:17:00,23068.59,23069.7,23066.58,23069.4,8091
2024-06-13 10:18:00,23069.52,23069.88,23066.62,23069.9,5975
2024-06-13 10:19:00,23069.49,23074.42,23067.66,23070.06,4992
2024-06-13 10:20:00,23073.05,23075.03,23069.15,23073.31,6312
2024-06-13 10:21:00,23077.23,23080.91,23072.94,23076.63,6570
2024-06-13 10:22:00,23075.56,23075.78,23073.59,23077.15,1220
2024-06-13 10:23:00,23079.84,23083.94,23075.14,23081.22,3363
2024-06-13 10:24:00,23084.8,23085.59,23084.19,23085.79,1415
2024-06-13 10:25:00,23082.42,23085.95,23081.67,23081.87,9875
2024-06-13 10:26:00,23082.55,23084.64,23077.73,23080.59,8193
2024-06-13 10:27:00,23084.13,23088.95,23083.35,23082.46,4450
2024-06-13 10:28:00,23086.05,23089.95,23085.51,23087.9,4763
2024-06-13 10:29:00,23086.94,23089.31,23083.54,23088.87,1438
2024-06-13 10:30:00,23090.32,23091.88,23085.38,23090.96,7839
2024-06-13 10:31:00,23091.29,23096.09,23088.51,23092.57,9386
2024-06-13 10:32:00,23094.37,23097.86,23091.72,23092.95,9073
2024-06-13 10:33:00,23088.84,23091.61,23086.02,23090.75,9571
2024-06-13 10:34:00,23093.96,23098.8,23091.73,23094.67,6270
2024-06-13 10:35:00,23094.17,23094.33,23092.08,23092.34,4394
2024-06-13 10:36:00,23093.69,23095.71,23092.75,23092.41,1223
2024-06-13 10:37:00,23093.68,23097.55,23089.44,23093.12,7631
2024-06-13 10:38:00,23090.18,23093.72,23086.29,23089.35,4491
2024-06-13 10:39:00,23089.53,23092.51,23084.86,23088.19,4387
2024-06-13 10:40:00,23087.1,23088.36,23083.45,23086.35,3685
2024-06-13 10:41:00,23082.89,23084.54,23078.36,23084.51,6090
2024-06-13 10:42:00,23087.45,23091.48,23082.53,23086.79,6393
2024-06-13 10:43:00,23088.27,23093.2,23086.35,23086.79,2264
2024-06-13 10:44:00,23089.39,23091.57,23089.24,23091.06,3990
2024-06-13 10:45:00,23092.58,23093.71,23088.91,23090.94,9859
2024-06-13 10:46:00,23095.42,23099.6,23092.96,23096.85,5786
2024-06-13 10:47:00,23092.5,23097.29,23091.86,23094.14,8196
2024-06-13 10:48:00,23092.45,23096.99,23091.54,23093.88,2230
2024-06-13 10:49:00,23094.44,23096.89,23092.45,23094.91,6264
2024-06-13 10:50:00,23096.67,23100.14,23093.93,23096.51,6650
2024-06-13 10:51:00,23098.61,23098.79,23098.42,23098.75,3235
2024-06-13 10:52:00,23101.39,23103.73,23097.76,23103.02,3890
2024-06-13 10:53:00,23105.88,23109.24,23101.89,23107.72,9531
2024-06-13 10:54:00,23111.57,23114.08,23108.98,23112.17,8641
2024-06-13 10:55:00,23111.73,23113.23,23110.03,23109.97,7156
2024-06-13 10:56:00,23110.96,23114.64,23110.43,23110.64,5528
2024-06-13 10:57:00,23115.38,23116.76,23111.78,23113.63,3313
2024-06-13 10:58:00,23112.13,23116.5,23107.51,23112.08,2664
2024-06-13 10:59:00,23117.07,23121.32,23115.09,23115.62,5630
2024-06-13 11:00:00,23113.73,23118.33,23112.89,23115.6,2473
2024-06-13 11:01:00,23117.18,23119.59,23114.69,23118.03,7796
2024-06-13 11:02:00,23114.87,23116.32,23112.43,23115.0,3023
2024-06-13 11:03:00,23111.62,23115.16,23111.31,23112.88,4015
2024-06-13 11:04:00,23113.97,23117.46,23112.98,23115.8,7396
2024-06-13 11:05:00,23112.74,23115.18,23109.24,23114.09,9221
2024-06-13 11:06:00,23111.59,23112.06,23109.69,23112.19,5776
2024-06-13 11:07:00,23109.27,23110.22,23108.06,23108.38,5900
2024-06-13 11:08:00,23109.09,23109.32,23107.77,23109.99,3647
2024-06-13 11:09:00,23105.92,23108.96,23105.28,23104.37,2216
2024-06-13 11:10:00,23106.69,23108.65,23104.76,23105.6,8765
2024-06-13 11:11:00,23105.98,23108.37,23105.03,23106.72,2827
2024-06-13 11:12:00,23107.35,23111.04,23103.39,23106.09,9085
2024-06-13 11:13:00,23101.54,23104.65,23099.25,23101.27,2708
2024-06-13 11:14:00,23102.93,23103.35,23100.69,23103.43,1634
2024-06-13 11:15:00,23105.26,23108.49,23101.12,23106.97,6107
2024-06-13 11:16:00,23110.73,23113.69,23110.02,23111.57,4175
2024-06-13 11:17:00,23108.4,23113.2,23108.06,23107.23,2312
2024-06-13 11:18:00,23112.19,23113.81,23107.95,23110.57,7303
2024-06-13 11:19:00,23106.4,23109.5,23103.61,23106.89,1595
2024-06-13 11:20:00,23102.78,23104.36,23099.17,23101.6,9146
2024-06-13 11:21:00,23099.27,23102.08,23097.2,23100.7,1411
2024-06-13 11:22:00,23102.93,23102.97,23098.41,23104.33,7669
2024-06-13 11:23:00,23105.35,23106.16,23104.75,23104.18,9677
2024-06-13 11:24:00,23106.21,23107.44,23102.53,23105.28,8024
2024-06-13 11:25:00,23108.03,23109.95,23107.08,23108.39,8530
2024-06-13 11:26:00,23105.77,23109.2,23104.39,23105.25,2899
2024-06-13 11:27:00,23105.18,23107.06,23103.3,23105.1,1136
2024-06-13 11:28:00,23104.77,23105.96,23100.42,23104.12,6487
2024-06-13 11:29:00,23106.02,23107.24,23105.28,23105.6,8150
2024-06-13 11:30:00,23101.1,23103.82,23101.03,23101.75,5975
2024-06-13 11:31:00,23097.35,23102.29,23095.98,23095.49,6853
2024-06-13 11:32:00,23099.78,23104.22,23096.38,23099.21,2029
2024-06-13 11:33:00,23098.29,23102.07,23096.39,23097.36,8835
2024-06-13 11:34:00,23099.48,23103.54,23097.67,23099.34,5777
2024-06-13 11:35:00,23100.56,23101.78,23099.13,23100.99,5003
2024-06-13 11:36:00,23101.59,23102.85,23099.62,23101.64,8991
2024-06-13 11:37:00,23102.01,23102.81,23100.19,23102.2,6370
2024-06-13 11:38:00,23104.72,23106.2,23100.17,23103.21,6108
2024-06-13 11:39:00,23098.48,23099.9,23096.93,23098.22,6840
2024-06-13 11:40:00,23101.81,23104.82,23097.77,23102.31,3586
2024-06-13 11:41:00,23097.8,23100.04,23097.02,23097.55,6012
2024-06-13 11:42:00,23098.5,23101.16,23095.65,23100.2,2074
2024-06-13 11:43:00,23097.76,23099.76,23097.14,23099.58,2826
2024-06-13 11:44:00,23103.86,23107.93,23101.89,23105.04,6760
2024-06-13 11:45:00,23101.43,23103.04,23100.78,23099.92,6554
2024-06-13 11:46:00,23100.77,23103.04,23099.81,23099.2,3592
2024-06-13 11:47:00,23098.09,23101.05,23094.52,23097.46,3817
2024-06-13 11:48:00,23092.98,23094.24,23090.73,23093.44,7168
2024-06-13 11:49:00,23094.86,23095.19,23092.32,23096.28,9498
2024-06-13 11:50:00,23097.12,23099.24,23095.52,23095.98,9411
2024-06-13 11:51:00,23095.74,23098.52,23092.84,23096.41,9104
2024-06-13 11:52:00,23096.56,23099.5,23095.5,23095.2,1714
2024-06-13 11:53:00,23096.3,23096.47,23092.16,23097.11,9954
2024-06-13 11:54:00,23096.41,23097.98,23095.51,23097.72,7421
2024-06-13 11:55:00,23102.63,23104.68,23100.96,23102.8,7294
2024-06-13 11:56:00,23106.3,23107.85,23101.51,23106.47,7684
2024-06-13 11:57:00,23108.98,23110.26,23106.11,23109.17,7871
2024-06-13 11:58:00,23110.49,23111.08,23108.49,23111.74,1747
2024-06-13 11:59:00,23110.14,23111.7,23105.78,23112.07,2730
2024-06-13 12:00:00,23108.36,23108.36,23103.79,23108.8,5556
2024-06-13 12:01:00,23104.22,23107.68,23099.84,23104.72,4064
2024-06-13 12:02:00,23107.4,23110.46,23107.31,23106.85,4157
2024-06-13 12:03:00,23109.7,23111.7,23106.18,23108.06,2854
2024-06-13 12:04:00,23109.93,23114.48,23107.36,23111.76,8347
2024-06-13 12:05:00,23116.35,23120.46,23112.91,23116.44,5122
2024-06-13 12:06:00,23121.1,23123.38,23119.06,23119.97,8526
2024-06-13 12:07:00,23121.06,23122.99,23119.04,23122.76,1362
2024-06-13 12:08:00,23119.42,23121.46,23118.25,23117.54,3318
2024-06-13 12:09:00,23121.34,23125.59,23119.12,23119.4,8019
2024-06-13 12:10:00,23116.65,23119.3,23112.06,23117.7,2794
2024-06-13 12:11:00,23121.58,23123.17,23118.56,23121.86,8856
2024-06-13 12:12:00,23118.46,23123.06,23113.64,23119.76,7828
2024-06-13 12:13:00,23117.53,23120.27,23116.67,23118.38,8448
2024-06-13 12:14:00,23114.89,23115.93,23112.6,23114.11,3068
2024-06-13 12:15:00,23113.45,23117.07,23113.29,23111.51,9132
2024-06-13 12:16:00,23115.93,23120.68,23114.25,23116.67,1725
2024-06-13 12:17:00,23112.32,23115.29,23110.96,23112.4,8698
2024-06-13 12:18:00,23109.66,23113.93,23105.25,23107.78,9912
2024-06-13 12:19:00,23105.37,23107.82,23101.23,23103.92,4035
2024-06-13 12:20:00,23099.91,23104.01,23097.72,23100.37,3307
2024-06-13 12:21:00,23097.08,23099.6,23094.35,23095.69,4370
2024-06-13 12:22:00,23092.68,23093.81,23089.37,23093.21,2042
2024-06-13 12:23:00,23090.72,23095.21,23087.96,23089.59,6072
2024-06-13 12:24:00,23089.88,23090.64,23087.4,23089.17,7034
2024-06-13 12:25:00,23087.51,23090.2,23085.07,23086.5,1168
2024-06-13 12:26:00,23084.28,23085.93,23081.74,23083.88,9236
2024-06-13 12:27:00,23088.39,23089.5,23084.84,23088.76,2688
2024-06-13 12:28:00,23084.79,23088.08,23080.28,23085.9,3524
2024-06-13 12:29:00,23084.99,23086.29,23082.3,23084.22,4381
2024-06-13 12:30:00,23085.43,23085.93,23085.01,23085.3,5273
2024-06-13 12:31:00,23087.71,23090.34,23086.71,23086.0,8867
2024-06-13 12:32:00,23083.26,23085.24,23082.44,23082.52,4526
2024-06-13 12:33:00,23079.38,23083.5,23078.31,23078.15,2676
2024-06-13 12:34:00,23078.13,23080.08,23076.19,23079.26,2565
2024-06-13 12:35:00,23077.65,23081.92,23075.71,23079.31,6820
2024-06-13 12:36:00,23081.91,23085.92,23081.49,23080.4,1050
2024-06-13 12:37:00,23075.47,23080.23,23073.67,23073.67,1890
2024-06-13 12:38:00,23074.69,23075.73,23074.13,23073.33,1585
2024-06-13 12:39:00,23073.26,23076.87,23070.85,23071.99,4766
2024-06-13 12:40:00,23070.2,23071.17,23065.3,23071.48,3386
2024-06-13 12:41:00,23074.12,23078.58,23072.53,23072.54,5483
2024-06-13 12:42:00,23075.79,23079.88,23071.65,23074.84,2119
2024-06-13 12:43:00,23071.25,23072.22,23068.67,23072.75,9268
2024-06-13 12:44:00,23075.64,23078.12,23071.87,23074.22,7964
2024-06-13 12:45:00,23077.55,23078.04,23075.13,23078.45,9088
2024-06-13 12:46:00,23075.08,23077.98,23070.61,23073.79,4512
2024-06-13 12:47:00,23074.51,23075.32,23072.12,23074.25,5016
2024-06-13 12:48:00,23072.17,23075.53,23071.99,23073.08,8779
2024-06-13 12:49:00,23072.08,23075.31,23070.28,23071.91,5203
2024-06-13 12:50:00,23071.44,23072.51,23069.96,23071.69,4746
2024-06-13 12:51:00,23076.64,23077.09,23072.53,23077.9,1448
2024-06-13 12:52:00,23081.16,23083.33,23080.91,23080.27,9653
2024-06-13 12:53:00,23082.8,23086.56,23078.66,23081.98,8297
